datetime,open,high,low,close,volume
2024-08-26 09:30:00,227.21001,227.21001,226.32001,226.39999,1088640
2024-08-26 09:31:00,226.39,226.78,226.39,226.7084,129362
2024-08-26 09:32:00,226.705,226.88,226.60001,226.83,156703
2024-08-26 09:33:00,226.8399,226.9599,226.81,226.84,120881
2024-08-26 09:34:00,226.85001,226.92,226.73,226.86,125053
2024-08-26 09:35:00,226.87,226.89999,226.67999,226.83,123819
2024-08-26 09:36:00,226.82001,226.92999,226.636,226.75999,104628
2024-08-26 09:37:00,226.75999,226.95,226.75999,226.86,150950
2024-08-26 09:38:00,226.855,226.88,226.78,226.83,70585
2024-08-26 09:39:00,226.8299,226.87,226.65759,226.7,72904
2024-08-26 09:40:00,226.7,226.77,226.58,226.73,103267
2024-08-26 09:41:00,226.72,226.74001,226.42,226.5045,83965
2024-08-26 09:42:00,226.50999,226.52,226.22009,226.405,148266
2024-08-26 09:43:00,226.42,226.56,226.28,226.42999,63121
2024-08-26 09:44:00,226.44,226.63,226.35001,226.54491,52668
2024-08-26 09:45:00,226.5775,226.62,226.29939,226.37,88673
2024-08-26 09:46:00,226.39999,226.41,226.2729,226.37,79419
2024-08-26 09:47:00,226.34801,226.3898,226.22,226.3299,52622
2024-08-26 09:48:00,226.33,226.35001,226.14999,226.25,82260
2024-08-26 09:49:00,226.265,226.325,226.07001,226.121,73294
2024-08-26 09:50:00,226.1201,226.23,226.03999,226.23,50301
2024-08-26 09:51:00,226.22501,226.24001,226.1208,226.138,68774
2024-08-26 09:52:00,226.1403,226.48,226.1301,226.37,66186
2024-08-26 09:53:00,226.38499,226.47,226.27,226.46001,58603
2024-08-26 09:54:00,226.42999,226.53,226.32001,226.39999,63312
2024-08-26 09:55:00,226.41,226.55,226.38,226.535,88312
2024-08-26 09:56:00,226.535,226.53999,226.37,226.41,53776
2024-08-26 09:57:00,226.405,226.46001,226.28011,226.3403,42936
2024-08-26 09:58:00,226.37,226.39999,226.32001,226.36011,47587
2024-08-26 09:59:00,226.37,226.38,226.286,226.34,44628
2024-08-26 10:00:00,226.35001,226.45,226.12,226.37,145161
2024-08-26 10:01:00,226.38,226.496,226.3,226.37,74468
2024-08-26 10:02:00,226.39,226.4848,226.37,226.41,44458
2024-08-26 10:03:00,226.41209,226.58,226.41209,226.57001,51604
2024-08-26 10:04:00,226.56,226.66,226.53999,226.66,64726
2024-08-26 10:05:00,226.645,226.72,226.4901,226.57001,79396
2024-08-26 10:06:00,226.578,226.59,226.46069,226.55,58645
2024-08-26 10:07:00,226.528,226.53999,226.31,226.35001,80406
2024-08-26 10:08:00,226.3573,226.39999,225.7,225.78999,254462
2024-08-26 10:09:00,225.8,225.81,225.44,225.48,115146
2024-08-26 10:10:00,225.50999,225.60899,225.42,225.53999,75728
2024-08-26 10:11:00,225.53999,225.55,225.3,225.34,82651
2024-08-26 10:12:00,225.3297,225.69,225.3,225.42,117618
2024-08-26 10:13:00,225.41,225.48,225.34801,225.39999,61771
2024-08-26 10:14:00,225.42,225.5,225.37,225.46001,53689
2024-08-26 10:15:00,225.41,225.41,225.16299,225.245,100087
2024-08-26 10:16:00,225.24001,225.24001,224.864,224.9095,169583
2024-08-26 10:17:00,224.91,225.19,224.7701,225.1801,122062
2024-08-26 10:18:00,225.19,225.19,225.03391,225.08,64843
2024-08-26 10:19:00,225.065,225.10001,224.7,224.795,94048
2024-08-26 10:20:00,224.81,224.96001,224.64999,224.9263,91252
2024-08-26 10:21:00,224.925,225.07001,224.91,225.03,54376
2024-08-26 10:22:00,225.03999,225.05,224.75999,224.89999,77564
2024-08-26 10:23:00,224.89,224.94,224.69,224.69,108259
2024-08-26 10:24:00,224.73,224.782,224.4772,224.625,120945
2024-08-26 10:25:00,224.64,224.95,224.61501,224.89999,75113
2024-08-26 10:26:00,224.91,224.98,224.8318,224.97,75039
2024-08-26 10:27:00,224.98,225.09,224.92999,225.02969,76502
2024-08-26 10:28:00,225.0273,225.04201,224.86099,224.95,64571
2024-08-26 10:29:00,224.96001,224.99001,224.87,224.95,41436
2024-08-26 10:30:00,224.92,224.92,224.74001,224.8082,74581
2024-08-26 10:31:00,224.82001,224.82001,224.50999,224.645,110668
2024-08-26 10:32:00,224.63,224.63,224.41,224.52,65427
2024-08-26 10:33:00,224.52879,224.58,224.31,224.32001,80466
2024-08-26 10:34:00,224.36,224.4299,224.13,224.375,84927
2024-08-26 10:35:00,224.39,224.39,224.23,224.28,95245
2024-08-26 10:36:00,224.25,224.38,224.2,224.23,83020
2024-08-26 10:37:00,224.235,224.3,224.10001,224.17,137773
2024-08-26 10:38:00,224.17,224.27991,223.8905,224.005,213252
2024-08-26 10:39:00,224.00999,224.05,223.9182,224.015,103800
2024-08-26 10:40:00,224.0,224.27,223.98,224.17,81852
2024-08-26 10:41:00,224.17999,224.33,224.065,224.14751,106790
2024-08-26 10:42:00,224.14,224.2,224.04601,224.17,52303
2024-08-26 10:43:00,224.1761,224.21001,224.045,224.16,69994
2024-08-26 10:44:00,224.145,224.145,223.99001,224.11,73386
2024-08-26 10:45:00,224.08,224.27,224.03,224.07001,93330
2024-08-26 10:46:00,224.06,224.1199,224.00999,224.05,59307
2024-08-26 10:47:00,224.03999,224.15199,223.92999,224.15199,71743
2024-08-26 10:48:00,224.16,224.17,224.0,224.12199,56792
2024-08-26 10:49:00,224.17509,224.2,224.11,224.14,45014
2024-08-26 10:50:00,224.14,224.23,224.06,224.12,50008
2024-08-26 10:51:00,224.0963,224.17,224.0401,224.09129,49124
2024-08-26 10:52:00,224.10001,224.39,224.09399,224.38,95400
2024-08-26 10:53:00,224.36,224.37,224.21001,224.27,57088
2024-08-26 10:54:00,224.27,224.39,224.27,224.35201,42675
2024-08-26 10:55:00,224.36,224.53999,224.36,224.52,77629
2024-08-26 10:56:00,224.52,224.67999,224.50999,224.61,54935
2024-08-26 10:57:00,224.59,224.7599,224.58,224.75,58078
2024-08-26 10:58:00,224.73,224.8,224.67,224.8,56092
2024-08-26 10:59:00,224.8,224.85001,224.73,224.82001,82303
2024-08-26 11:00:00,224.80659,224.85001,224.71001,224.73,53376
2024-08-26 11:01:00,224.74001,224.845,224.74001,224.827,40852
2024-08-26 11:02:00,224.82001,224.86,224.78999,224.8,48282
2024-08-26 11:03:00,224.8,224.86,224.78,224.84,41987
2024-08-26 11:04:00,224.82001,224.86,224.77,224.8501,45650
2024-08-26 11:05:00,224.84,224.88,224.82001,224.87,42827
2024-08-26 11:06:00,224.87,224.96001,224.86,224.895,88681
2024-08-26 11:07:00,224.89999,224.95,224.74001,224.75999,58680
2024-08-26 11:08:00,224.75999,224.89,224.745,224.82001,38875
2024-08-26 11:09:00,224.815,224.88499,224.7901,224.83,40060
2024-08-26 11:10:00,224.84,224.87,224.73,224.78999,46698
2024-08-26 11:11:00,224.78999,224.82001,224.7431,224.82001,37543
2024-08-26 11:12:00,224.82001,224.99001,224.78999,224.97031,60094
2024-08-26 11:13:00,224.98,225.10001,224.88,224.89999,83041
2024-08-26 11:14:00,224.8999,224.92999,224.71001,224.7832,70212
2024-08-26 11:15:00,224.77,224.83,224.6852,224.73,73011
2024-08-26 11:16:00,224.735,224.7579,224.53999,224.60001,63628
2024-08-26 11:17:00,224.60001,224.7,224.56,224.675,40704
2024-08-26 11:18:00,224.67999,224.74001,224.5999,224.61,39804
2024-08-26 11:19:00,224.61501,224.78999,224.6116,224.73,35688
2024-08-26 11:20:00,224.73,224.99001,224.73,224.95,77455
2024-08-26 11:21:00,224.95419,225.08,224.94,224.98,47228
2024-08-26 11:22:00,224.99001,225.065,224.97,225.035,46542
2024-08-26 11:23:00,225.03999,225.19,225.035,225.11,80980
2024-08-26 11:24:00,225.10001,225.1369,224.86481,224.89,80902
