Sector Code,Sector Name,Industry Group Code,Industry Group Name,Industry Code,Industry Name,Sub-Industry Code,Sub-Industry Name,Hierarchical ID,gics_map,etf_ticker
57,Technology,5730,Financial Technology (Fintech) & Infrastructure,573010,Blockchain & Cryptocurrency,5730103040,Cryptocurrency Hardware,5730103040,Information Technology,XLK
57,Technology,5730,Financial Technology (Fintech) & Infrastructure,573010,Blockchain & Cryptocurrency,5730103050,Cryptocurrency Mining,5730103050,Information Technology,XLK
57,Technology,5730,Financial Technology (Fintech) & Infrastructure,573010,Miscellaneous Fintech Infrastructure,5730109010,Miscellaneous Fintech Infrastructure,5730109010,Information Technology,XLK
57,Technology,5740,Telecommunications Services,574010,Integrated Telecommunications Services,5740101010,Integrated Telecommunications Services (NEC),5740101010,Information Technology,XLK
57,Technology,5740,Telecommunications Services,574010,Integrated Telecommunications Services,5740101020,Wired Telecommunications Carriers,5740101020,Information Technology,XLK
57,Technology,5740,Telecommunications Services,574010,Integrated Telecommunications Services,5740101030,Telecommunications Resellers,5740101030,Information Technology,XLK
57,Technology,5740,Telecommunications Services,574010,Integrated Telecommunications Services,5740101040,Internet Service Providers,5740101040,Information Technology,XLK
57,Technology,5740,Telecommunications Services,574010,Integrated Telecommunications Services,5740101050,Telecommunications Network Infrastructure,5740101050,Information Technology,XLK
57,Technology,5740,Telecommunications Services,574010,Integrated Telecommunications Services,5740101060,VOIP Services,5740101060,Information Technology,XLK
57,Technology,5740,Telecommunications Services,574010,Wireless Telecommunications Services,5740102010,Wireless Telecommunications Services (NEC),5740102010,Information Technology,XLK
57,Technology,5740,Telecommunications Services,574010,Wireless Telecommunications Services,5740102020,Alternative Communications Services,5740102020,Information Technology,XLK
57,Technology,5740,Telecommunications Services,574010,Wireless Telecommunications Services,5740102030,Satellite Service Operators,5740102030,Information Technology,XLK
57,Technology,5740,Telecommunications Services,574010,Wireless Telecommunications Services,5740102040,Wi-Fi & Wi-Max Providers,5740102040,Information Technology,XLK
57,Technology,5740,Telecommunications Services,574010,Wireless Telecommunications Services,5740102050,Wireless Telecoms Service Providers,5740102050,Information Technology,XLK
59,Utilities,5910,Electrical Utilities & IPPs,591010,Electric Utilities,5910101010,Electric Utilities (NEC),5910101010,Utilities,XLU
59,Utilities,5910,Electrical Utilities & IPPs,591010,Electric Utilities,5910101012,Fossil Fuel Electric Utilities,5910101012,Utilities,XLU
59,Utilities,5910,Electrical Utilities & IPPs,591010,Electric Utilities,5910101013,Nuclear Utilities,5910101013,Utilities,XLU
59,Utilities,5910,Electrical Utilities & IPPs,591010,Electric Utilities,5910101014,Power Charging Stations,5910101014,Utilities,XLU
59,Utilities,5910,Electrical Utilities & IPPs,591010,Electric Utilities,5910101020,Alternative Electric Utilities,5910101020,Utilities,XLU
59,Utilities,5910,Electrical Utilities & IPPs,591010,Electric Utilities,5910101021,Hydroelectric & Tidal Utilities,5910101021,Utilities,XLU
59,Utilities,5910,Electrical Utilities & IPPs,591010,Electric Utilities,5910101022,Solar Electric Utilities,5910101022,Utilities,XLU
59,Utilities,5910,Electrical Utilities & IPPs,591010,Electric Utilities,5910101023,Wind Electric Utilities,5910101023,Utilities,XLU
59,Utilities,5910,Electrical Utilities & IPPs,591010,Electric Utilities,5910101024,Biomass & Waste to Energy Electric Utilities,5910101024,Utilities,XLU
59,Utilities,5910,Electrical Utilities & IPPs,591010,Electric Utilities,5910101025,Geothermal Electric Utilities,5910101025,Utilities,XLU
59,Utilities,5910,Electrical Utilities & IPPs,591010,Independent Power Producers,5910102010,Independent Power Producers (NEC),5910102010,Utilities,XLU
59,Utilities,5910,Electrical Utilities & IPPs,591010,Independent Power Producers,5910102011,Fossil Fuel IPPs,5910102011,Utilities,XLU
59,Utilities,5910,Electrical Utilities & IPPs,591010,Independent Power Producers,5910102012,Renewable IPPs,5910102012,Utilities,XLU
59,Utilities,5910,Electrical Utilities & IPPs,591010,Independent Power Producers,5910102013,Nuclear IPPs,5910102013,Utilities,XLU
59,Utilities,5910,Natural Gas Utilities,591020,Natural Gas Utilities,5910201010,Natural Gas Utilities (NEC),5910201010,Utilities,XLU
59,Utilities,5910,Natural Gas Utilities,591020,Natural Gas Utilities,5910201011,Natural Gas Distribution,5910201011,Utilities,XLU
59,Utilities,5910,Water & Related Utilities,591030,Water & Related Utilities,5910301010,Water & Related Utilities (NEC),5910301010,Utilities,XLU
59,Utilities,5910,Water & Related Utilities,591030,Water & Related Utilities,5910301011,Water Supply & Irrigation Systems,5910301011,Utilities,XLU
59,Utilities,5910,Water & Related Utilities,591030,Water & Related Utilities,5910301012,Sewage Treatment Facilities,5910301012,Utilities,XLU
59,Utilities,5910,Water & Related Utilities,591030,Water & Related Utilities,5910301013,Heating & Air-Conditioning Supply,5910301013,Utilities,XLU
59,Utilities,5910,Multiline Utilities,591040,Multiline Utilities,5910401010,Multiline Utilities,5910401010,Utilities,XLU
60,Real Estate,6010,Real Estate Operations,601010,"Real Estate Rental, Development & Operations",6010101010,"Real Estate Rental, Development & Operations (NEC)",6010101010,Real Estate,XLRE
60,Real Estate,6010,Real Estate Operations,601010,"Real Estate Rental, Development & Operations",6010101020,Office Real Estate Rental & Development,6010101020,Real Estate,XLRE
60,Real Estate,6010,Real Estate Operations,601010,"Real Estate Rental, Development & Operations",6010101030,Retail Real Estate Rental & Development,6010101030,Real Estate,XLRE
60,Real Estate,6010,Real Estate Operations,601010,"Real Estate Rental, Development & Operations",6010101040,Industrial Real Estate Rental & Development,6010101040,Real Estate,XLRE
60,Real Estate,6010,Real Estate Operations,601010,"Real Estate Rental, Development & Operations",6010101050,Residential Real Estate Rental & Development,6010101050,Real Estate,XLRE
60,Real Estate,6010,Real Estate Operations,601010,Real Estate Services,6010102010,Real Estate Services (NEC),6010102010,Real Estate,XLRE
60,Real Estate,6010,Real Estate Operations,601010,Real Estate Services,6010102020,Office Real Estate Services,6010102020,Real Estate,XLRE
60,Real Estate,6010,Real Estate Operations,601010,Real Estate Services,6010102030,Retail Real Estate Services,6010102030,Real Estate,XLRE
60,Real Estate,6010,Real Estate Operations,601010,Real Estate Services,6010102040,Industrial Real Estate Services,6010102040,Real Estate,XLRE
60,Real Estate,6010,Real Estate Operations,601010,Real Estate Services,6010102050,Residential Real Estate Services,6010102050,Real Estate,XLRE
60,Real Estate,6010,Residential & Commercial REITs,601020,Diversified REITs,6010201010,Diversified REITs,6010201010,Real Estate,XLRE
60,Real Estate,6010,Residential & Commercial REITs,601020,Commercial REITs,6010202010,Commercial REITs (NEC),6010202010,Real Estate,XLRE
60,Real Estate,6010,Residential & Commercial REITs,601020,Commercial REITs,6010202020,Office REITs,6010202020,Real Estate,XLRE
60,Real Estate,6010,Residential & Commercial REITs,601020,Commercial REITs,6010202030,Retail REITs,6010202030,Real Estate,XLRE
60,Real Estate,6010,Residential & Commercial REITs,601020,Commercial REITs,6010202040,Industrial REITs,6010202040,Real Estate,XLRE
60,Real Estate,6010,Residential & Commercial REITs,601020,Residential REITs,6010203010,Residential REITs,6010203010,Real Estate,XLRE
60,Real Estate,6010,Residential & Commercial REITs,601020,Specialized REITs,6010204010,Specialized REITs (NEC),6010204010,Real Estate,XLRE
60,Real Estate,6010,Residential & Commercial REITs,601020,Specialized REITs,6010204020,Healthcare REITs,6010204020,Real Estate,XLRE
60,Real Estate,6010,Residential & Commercial REITs,601020,Specialized REITs,6010204030,Hospitality REITs,6010204030,Real Estate,XLRE
60,Real Estate,6010,Residential & Commercial REITs,601020,Specialized REITs,6010204040,Self-Storage REITs,6010204040,Real Estate,XLRE
60,Real Estate,6010,Residential & Commercial REITs,601020,Specialized REITs,6010204050,Timber REITs,6010204050,Real Estate,XLRE
60,Real Estate,6010,Residential & Commercial REITs,601020,Specialized REITs,6010204060,Mortgage REITs,6010204060,Real Estate,XLRE
60,Real Estate,6010,Residential & Commercial REITs,601020,Specialized REITs,6010204070,Islamic REITs,6010204070,Real Estate,XLRE
61,"Institutions, Associations & Organizations",6110,"Institutions, Associations & Organizations",611010,Religious Organizations,6110101010,Religious Organizations,6110101010,Industrials,XLI
61,"Institutions, Associations & Organizations",6110,"Institutions, Associations & Organizations",611010,Civic & Social Organizations,6110102010,Civic & Social Organizations,6110102010,Industrials,XLI
61,"Institutions, Associations & Organizations",6110,"Institutions, Associations & Organizations",611010,Environmental Organizations,6110103010,Environmental Organizations,6110103010,Industrials,XLI
61,"Institutions, Associations & Organizations",6110,"Institutions, Associations & Organizations",611010,Charity Organizations,6110104010,Charity Organizations,6110104010,Industrials,XLI
61,"Institutions, Associations & Organizations",6110,"Institutions, Associations & Organizations",611010,Professional Organizations,6110105010,Professional Organizations (NEC),6110105010,Industrials,XLI
61,"Institutions, Associations & Organizations",6110,"Institutions, Associations & Organizations",611010,Professional Organizations,6110105020,"Business, Professional & Labor Organizations",6110105020,Industrials,XLI
61,"Institutions, Associations & Organizations",6110,"Institutions, Associations & Organizations",611010,Professional Organizations,6110105030,Political Organizations,6110105030,Industrials,XLI
61,"Institutions, Associations & Organizations",6110,"Institutions, Associations & Organizations",611010,Professional Organizations,6110105040,Non-Governmental Organizations (NGOs),6110105040,Industrials,XLI
62,Government Activity,6210,Government Activity,621010,Government & Government Finance,6210101010,Government & Government Finance (NEC),6210101010,Industrials,XLI
62,Government Activity,6210,Government Activity,621010,Government & Government Finance,6210101020,Public Finance Activities,6210101020,Industrials,XLI
62,Government Activity,6210,Government Activity,621010,Legal & Safety Public Services,6210102010,Legal & Safety Public Services (NEC),6210102010,Industrials,XLI
62,Government Activity,6210,Government Activity,621010,Legal & Safety Public Services,6210102020,"Police, Justice & Legal Counsel",6210102020,Industrials,XLI
62,Government Activity,6210,Government Activity,621010,Legal & Safety Public Services,6210102030,Fire,6210102030,Industrials,XLI
62,Government Activity,6210,Government Activity,621010,Government Administration Activities,6210103010,Government Administration Activities,6210103010,Industrials,XLI
62,Government Activity,6210,Government Activity,621010,National Security & International Affairs,6210104010,National Security & International Affairs,6210104010,Industrials,XLI
63,Academic & Educational Services,6310,Miscellaneous Educational Service Providers,631010,Miscellaneous Educational Service Providers,6310101010,Miscellaneous Educational Service Providers,6310101010,Consumer Discretionary,XLY
63,Academic & Educational Services,6310,"School, College & University",631020,"School, College & University",6310201010,"School, College & University (NEC)",6310201010,Consumer Discretionary,XLY
63,Academic & Educational Services,6310,"School, College & University",631020,"School, College & University",6310201020,Nursery & Pre-Schools,6310201020,Consumer Discretionary,XLY
63,Academic & Educational Services,6310,"School, College & University",631020,"School, College & University",6310201030,Elementary & Primary Schools,6310201030,Consumer Discretionary,XLY
63,Academic & Educational Services,6310,"School, College & University",631020,"School, College & University",6310201040,Colleges & Secondary Schools,6310201040,Consumer Discretionary,XLY
63,Academic & Educational Services,6310,"School, College & University",631020,"School, College & University",6310201050,Universities,6310201050,Consumer Discretionary,XLY
63,Academic & Educational Services,6310,"School, College & University",631020,"School, College & University",6310201060,School Districts,6310201060,Consumer Discretionary,XLY
63,Academic & Educational Services,6310,Professional & Business Education,631030,Professional & Business Education,6310301010,Professional & Business Education,6310301010,Consumer Discretionary,XLY
